SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
286,0.0116,0.0083,0.0001,0.0,0.0006,0.4667,0.0,0.0
285,0.0147,0.0117,0.0002,0.0,0.0004,0.5816,0.0,0.0
549,0.0,0.0101,0.0004,0.0,0.0,0.3292,0.0,0.0
550,0.0,0.0,0.0,0.0,0.0,0.5067,0.0,0.0
551,0.0,0.0006,0.0,0.0,0.0,0.451,0.0,0.0
143,0.0583,0.0269,0.0009,0.0,0.0,0.0133,0.0,0.0225
1547,0.0,0.0029,0.0,0.0,0.0,0.41,0.0,0.0
1241,0.0051,0.012,0.0001,0.0,0.0,0.2712,0.0,0.0
155,0.0031,0.0084,0.0,0.0,0.0,0.3518,0.0377,0.0
176,0.001,0.0,0.0,0.0,0.0,0.5793,0.0,0.0
175,0.0018,0.017,0.0003,0.0,0.0,0.2807,0.0,0.0
1243,0.0013,0.0,0.0,0.0095,0.2473,0.48,0.0,0.0
1242,0.0025,0.0083,0.0002,1.0,0.0968,0.3819,0.0,0.0
