SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
815.0,2.333,10.0,10.0,12037.0,4875.6,70.64,1.0,1.0
808.0,4.26,10.0,819.18,4000.0,418.0,57.16,1.0,1.0
1694.0,8.14,12.206,131.56,13117.0,985.75,93.9,1.0,1.0
152.0,36.615,96.28,28.0,60075000.0,150000.0,47.5,1.876,1.37
116.0,120.5,164.755,13.5,550000075000.0,150000.0,100.5,2.202,6.298
286.0,21.4,75.64,14.0,46000000.0,26500000.0,76.6,1.876,1.37
285.0,26.65,102.1,20.0,240000.0,20120000.0,93.0,1.31,1.364
549.0,2.0,89.88,32.0,390000.0,390000.0,41.02,1.0,1.5
550.0,2.0,10.0,10.0,930000.0,930000.0,30.74,1.37,3.392
551.0,2.0,14.98,10.0,210000.0,210000.0,36.48,1.0,1.308
143.0,99.835,222.08,60.0,43.0,57.5,11.9,1.0,1.0
1547.0,2.0,32.8915,10.0,64.0,32.0,68.5,1.0,1.0
1241.0,10.535,104.525,17.0,93000.0,49955.0,48.7,1.0,3.044
155.0,7.23,76.355,10.0,24000.0,2240.75,60.2,1.0,1.0
176.0,3.74,10.0,10.0,25745.6,10000.0,71.26,1.0,1.0
175.0,5.1,144.0,26.0,4641.6,1000.0,66.58,1.0,1.0
1243.0,4.23,10.0,10.0,11500375000.0,11500000467.5,78.5,2.202,6.298
1242.0,6.27,75.54,20.0,1204500000000.0,4500040000.0,64.5,2.202,6.298
101.0,7.445,29.24,13.5,46500046500.0,46500005500.0,75.1,2.202,6.298
